Date,Symbol,Open,High,Low,Close,Volume From,Volume To,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume From,ETH_Volume To,GDAX_Open,GDAX_High,GDAX_Low,GDAX_Close,GDAX_Volume From,GDAX_Volume To
2017-11-23 12-PM,BTCUSD,8130,8184.5,8112,8175,77.23,629849.55,396.5,396.8,388.38,391.5,1791.3,701785.66,8155.65,8191.17,8140,8175.5,368.57,3011127.5
2017-11-24 01-AM,BTCUSD,7984,7984,7850,7899.9,510.21,4027070.14,403,404.97,395.08,402,2576.15,1027999.7,8022.29,8040,7900,8001.07,1329.98,10627628.67
2017-11-24 01-PM,BTCUSD,8194.4,8213.7,8125,8192.1,75.38,615737.78,429.77,438,426.54,436,5887.61,2548392.45,8215.01,8223.99,8205,8223.97,258.81,2125165.84
2017-11-24 02-AM,BTCUSD,7899.9,7999,7869.1,7992.6,588.65,4658017.19,402,408,400,406.61,2982.25,1203736.06,8001.07,8130,8001.07,8130,656.57,5295392.25
2017-11-24 02-PM,BTCUSD,8192.1,8213.7,8113.8,8163,89.53,731385.21,436,436.5,430.19,432.1,1210.63,525005.04,8223.97,8223.98,8179.15,8186.53,370.75,3037261.27
2017-11-24 03-AM,BTCUSD,7992.6,8049.7,7982.6,8019.8,415.93,3335397.73,406.61,410,403.24,406.51,851.61,347063.3,8130,8149.99,8089.99,8115.32,414.66,3366829.58
2017-11-24 03-PM,BTCUSD,8163,8206.8,8133,8134,113.94,930321.16,432.1,448,431.14,447,5309.23,2336012.13,8186.53,8210,8176,8189.41,488.18,3999089.19
2017-11-24 04-AM,BTCUSD,8019.8,8075,7900.2,8038.3,180.86,1445716.98,406.51,409.03,402.76,408.28,632.3,256631.91,8115.32,8115.32,8051.51,8090.01,285.27,2304914.39
2017-11-24 04-PM,BTCUSD,8134,8185.9,8110.1,8142,147.98,1201966.17,447,449.98,443,449.97,2754.66,1233424.56,8189.41,8200,8175,8200,567.36,4641940.56
2017-11-24 05-AM,BTCUSD,8038.3,8092.4,8010,8073.6,55.63,447369.81,408.28,412.5,404.4,404.4,1543.57,631303.76,8090.01,8137,8090,8133.48,294.77,2391468.7
2017-11-24 05-PM,BTCUSD,8142,8183.4,8135,8165,53.48,436149,449.97,459,447.31,452.05,3569.53,1621033,8200,8237.19,8199.99,8237.19,918.67,7552234.36
2017-11-24 06-AM,BTCUSD,8073.6,8155,8073.6,8155,135.91,1101490.81,404.4,413.78,404.4,406,570.95,234223.91,8133.48,8198,8133.47,8198,404.78,3305626.56
2017-11-24 06-PM,BTCUSD,8165,8233,8150,8232.8,103.83,850373.8,452.05,456.8,445,448,2959.45,1335088.41,8237.19,8298,8229.98,8260.04,907.93,7503962.61
2017-11-24 07-AM,BTCUSD,8155,8190,8130,8190,179.22,1464860.69,406,410.06,405,409.67,663.72,270414.38,8198,8255,8160.26,8255,752.31,6180139.55
2017-11-24 07-PM,BTCUSD,8232.8,8233,8162.2,8166.8,143.27,1175962.23,448,454.99,446.5,453.32,2516.23,1130803.36,8260.04,8291.1,8205,8240.4,685.73,5666324.77
2017-11-24 08-AM,BTCUSD,8190,8277.7,8184.1,8230.4,168.77,1387083.68,409.67,409.67,401,404,1361.57,553196.05,8255,8324,8206.07,8257.47,1429.3,11844109.81
2017-11-24 08-PM,BTCUSD,8166.8,8224.4,8160.5,8161.8,44.47,363622.82,453.32,459,452.5,452.89,2283.92,1039555.16,8240.4,8250,8205,8249.99,462.14,3802527.38
2017-11-24 09-AM,BTCUSD,8230.4,8240,8055.3,8144.3,73.44,598244.93,404,410,401,408.46,665.63,269699.01,8257.47,8262.79,8108.48,8222.22,451.32,3696680.38
2017-11-24 09-PM,BTCUSD,8161.8,8221.1,8161.8,8205,37.98,311240.34,456,458,452,456.53,1136.93,517385.81,8249.99,8286.99,8230.01,8274,543.7,4493763.72
2017-11-24 10-AM,BTCUSD,8144.3,8200.1,8131.1,8164.4,93.03,760718.05,408.46,419.98,408.17,418,1813.37,752312.19,8222.22,8222.22,8165.73,8195,297.96,2441194.23
2017-11-24 10-PM,BTCUSD,8205,8223,8205,8221.9,39.27,322666.53,456.53,457.46,452.12,457,966.88,440604.68,8274,8285.25,8274,8275,453.78,3755803.43
2017-11-24 11-AM,BTCUSD,8164.4,8249.9,8161.4,8241.7,113.8,934959.63,418,419.87,412.16,417.5,1361.75,568858.75,8195,8260,8195,8260,178.37,1469226.86
2017-11-24 11-PM,BTCUSD,8221.9,8221.9,8120.6,8173.1,98.9,807840.41,457,469.98,453.51,466.99,3884.11,1804432.1,8275,8277,8215,8215.01,739,6093155.26
2017-11-24 12-AM,BTCUSD,8030,8080.2,7950,7984,428.67,3432068.04,408.75,411.54,401,403,2550.1,1039105.71,8031.16,8110,8015,8022.29,733.83,5910738.78
2017-11-24 12-PM,BTCUSD,8241.7,8249.5,8180.5,8194.4,157.79,1298630.74,417.5,429.77,416.58,429.77,2895.8,1220933.23,8260,8260.03,8215,8215.01,433.19,3569206.23
2017-11-25 01-AM,BTCUSD,8120.6,8133.6,8101.1,8110,78.01,633109.93,466.52,470,465.01,466,2775.2,1299523.96,8218,8219.51,8203.98,8214.99,626.14,5142983.32
2017-11-25 01-PM,BTCUSD,8490,8550,8490,8520.3,126.64,1078528.57,462.14,466.88,460.01,466.88,1176.28,544702.18,8637.61,8650,8600,8642.01,613.57,5294908.82
2017-11-25 02-AM,BTCUSD,8110,8169.5,8109.1,8129.8,61.24,498659.51,466,467.98,455.87,461.4,2234.25,1030015.22,8214.99,8256.21,8210,8231.62,618.19,5087984.11
2017-11-25 02-PM,BTCUSD,8520.3,8554,8490.3,8511.1,144.65,1232166.34,466.88,470,464.7,466.66,917.37,429645.22,8642.01,8650.88,8570.83,8600,803.87,6931730.14
2017-11-25 03-AM,BTCUSD,8129.8,8180,8128.9,8159.7,61.04,497441.34,461.4,463,455,458.02,1132.96,521747.35,8231.62,8256.97,8223.56,8229,355.68,2931167.48
2017-11-25 03-PM,BTCUSD,8511.1,8535.4,8500,8535.4,119.72,1019242.85,466.66,469.49,463.72,468.59,888.76,414793.14,8600,8666,8580.06,8666,715.68,6170872.75
2017-11-25 04-AM,BTCUSD,8159.7,8178.8,8153.4,8163,31.96,260895.95,458.02,463,455,461.53,1179.23,542192.85,8229,8269.42,8228.99,8262.31,344.07,2837549.43
2017-11-25 04-PM,BTCUSD,8535.4,8675,8517.4,8675,305.18,2631310.46,468.59,470,465.28,468.67,1127.74,528668.87,8666,8750,8641.94,8744,1142.22,9932558.49
2017-11-25 05-AM,BTCUSD,8163,8200,8151.9,8170,42.39,346846.24,461.53,470,459.02,464.99,1597.29,743089.69,8262.31,8264.99,8240,8253.55,264.31,2182798.11
2017-11-25 05-PM,BTCUSD,8675,8675,8620.1,8674.9,92.33,798466.11,468.67,468.99,463,464.88,1066.68,496341.49,8744,8745.08,8692.94,8745,827.13,7217862.48
2017-11-25 06-AM,BTCUSD,8170,8195,8166.7,8193.3,21.32,174558.59,464.99,469.01,462,466,891.37,413971.35,8253.55,8268.43,8248.96,8259.99,349.71,2887300.32
2017-11-25 06-PM,BTCUSD,8674.9,8674.9,8626,8626.9,138.39,1195246.83,464.88,466.96,460.22,463.95,852.59,396127.71,8745,8750,8650.99,8685.31,958.43,8349723.86
2017-11-25 07-AM,BTCUSD,8193.3,8233,8180,8233,130.48,1073086.34,466,469.25,460,462.9,1530.64,712798.27,8259.99,8325,8259.98,8325,946.15,7846404.43
2017-11-25 07-PM,BTCUSD,8626.9,8649,8603,8613.9,190.94,1646157.31,463.95,466.98,463,466,1022.03,475917.56,8685.31,8700,8679.25,8700,530.78,4614694.26
2017-11-25 08-AM,BTCUSD,8233,8300,8232.2,8300,268.86,2224196.86,462.9,463.42,452.01,461.26,2746.21,1256107.88,8325,8446,8324.99,8423.93,1815.13,15239394.08
2017-11-25 08-PM,BTCUSD,8613.9,8653.6,8611.3,8643.9,71.1,614297.08,466,468.99,466,468,776.6,362678.26,8700,8742.78,8699.99,8737.75,395.58,3453184.58
2017-11-25 09-AM,BTCUSD,8300,8377,8299.4,8377,127.61,1063709.42,461.26,462.99,455,455,1132.43,518637.96,8423.93,8488,8407.62,8449.95,683.71,5782710.63
2017-11-25 09-PM,BTCUSD,8643.9,8666,8630.6,8660.3,80.15,694013.59,468,468.44,465,466,946.46,441184.3,8737.75,8743.01,8715.02,8743,432.76,3779904.52
2017-11-25 10-AM,BTCUSD,8377,8424.6,8376.9,8415,118.18,992442.98,455,460,455,457.05,626.67,287141.95,8449.95,8484,8449.95,8450.01,445.75,3773476.93
2017-11-25 10-PM,BTCUSD,8660.3,8697.1,8611.2,8650.8,90.46,784529.97,466,466,462.13,465,606.78,281837.17,8743,8775.22,8715,8740,669.72,5864620.08
2017-11-25 11-AM,BTCUSD,8415,8415,8355,8381,84.86,710674.78,457.05,462.9,455.72,462,1634.32,750198.17,8450.01,8475,8403.4,8475,275.49,2327136.56
2017-11-25 11-PM,BTCUSD,8650.8,8692,8615.2,8690,47.29,409688.7,465,465,460,460.5,877.68,404577.05,8740,8795.5,8739.99,8795.5,781.67,6852917.85
2017-11-25 12-AM,BTCUSD,8173.1,8175,8100,8120.6,77.83,632055.54,466.99,469.98,465,466.52,1523.68,712417.75,8215.01,8240,8214,8218,439.16,3611322.09
2017-11-25 12-PM,BTCUSD,8381,8500,8366.1,8490,170.23,1435471.37,462,463.4,460.21,462.14,624.3,288603.24,8475,8640,8471.41,8637.61,1234.5,10553810.83
2017-11-26 01-AM,BTCUSD,8750,8811.3,8750,8780.1,142.31,1248026.19,452,459.2,449.67,456.68,1918.36,868684.09,8903,8912.98,8826,8894.99,981.67,8710635.52
2017-11-26 01-PM,BTCUSD,8896.2,8940,8890.2,8939.9,85.68,763845.73,459.05,460,456.11,457.96,508.4,233728.88,9052.05,9105,9050,9070.01,480.17,4360040.59
2017-11-26 02-AM,BTCUSD,8780.1,8865,8750,8763.8,119.04,1048167.47,456.68,460,455.02,455.99,845.13,387151.31,8894.99,8961.25,8880,8912.06,1128.32,10070752.36
2017-11-26 02-PM,BTCUSD,8939.9,8949,8919,8929.6,124.97,1116460.86,457.96,458,455,455.12,311.88,142428.69,9070.01,9100,9039,9040,561.05,5084968.17
2017-11-26 03-AM,BTCUSD,8763.8,8824.4,8750.2,8810,70.19,617343.18,455.99,458.83,455,455.33,799.66,364994.92,8912.06,8926,8880,8926,530.91,4728919.52
2017-11-26 03-PM,BTCUSD,8929.6,9000,8926,9000,193.16,1730564.12,455.12,456.49,453.04,453.04,414.44,188847.39,9040,9194,9039.99,9194,863.96,7886296.01
2017-11-26 04-AM,BTCUSD,8810,8875,8785.1,8874.9,103.17,912751.09,455.33,456.91,453.03,454,2802.43,1275742.53,8926,9100,8925.99,9008.24,1336.87,12021969.6
2017-11-26 04-PM,BTCUSD,9000,9268,8999.4,9260,368.56,3353120.08,453.04,454.87,447,447.14,1604.35,722936.25,9194,9384,9142.74,9383,2461.33,22784347.8
2017-11-26 05-AM,BTCUSD,8874.9,8919.6,8816.3,8870.5,194.92,1730564.44,454,455,450,452,1613.38,730171.79,9008.24,9089.94,8950,9040,1396.34,12613012.56
2017-11-26 05-PM,BTCUSD,9260,9360,9200.2,9210.1,296.29,2745927.39,447.14,455.5,447.13,453.19,753.58,339347.89,9383,9495,9329.86,9394.55,2490.34,23427978.28
2017-11-26 06-AM,BTCUSD,8870.5,8950,8850,8940,112.32,1002097.44,452,453,445,446.11,1414.89,634211.55,9040,9194,9039.98,9190,1016.79,9308266.49
2017-11-26 06-PM,BTCUSD,9210.1,9385,9210,9363.9,132.77,1235343.92,453.19,455.42,450.5,452.1,1551,701834.83,9394.55,9594.98,9394.55,9594.97,1882.84,17899285.28
2017-11-26 07-AM,BTCUSD,8940,8977.3,8802.1,8891.5,162.75,1452437.26,446.11,458.64,445.11,454.71,757.3,341205.66,9190,9197.8,9070.05,9109.22,849.84,7770193.77
2017-11-26 07-PM,BTCUSD,9363.9,9388,9013.1,9100,241.64,2228213.69,452.1,454,450.5,454,653.1,295341.61,9594.97,9596,9151.97,9341.57,3659.95,34350640.08
2017-11-26 08-AM,BTCUSD,8891.5,8949,8803.8,8804.2,65.13,580464.47,454.71,459.25,452.55,455.78,368.01,167656.22,9109.22,9170,8930,8939.51,821.42,7450827.27
2017-11-26 08-PM,BTCUSD,9100,9205,9021.4,9150.2,122.71,1123779.35,454,454.96,450,454.7,676.37,306145.02,9341.57,9471.98,9341.56,9428.02,1463.06,13760404.02
2017-11-26 09-AM,BTCUSD,8804.2,8934,8802.2,8844.4,63.65,564329.75,455.78,456.98,448.25,454.5,961.08,437516.56,8939.51,9011.94,8926.01,8950,614.44,5510960.85
2017-11-26 09-PM,BTCUSD,9150.2,9200,9100,9195.1,102.6,940148.01,454.7,458.99,453.18,456.95,817.48,372968.01,9428.02,9435,9326,9434.99,1247.94,11696901.69
2017-11-26 10-AM,BTCUSD,8844.4,8900,8800,8874.9,60.39,533481.44,454.5,455.05,451.01,455.05,521.65,237119.74,8950,9007.77,8910,9007.77,276,2470056.36
2017-11-26 10-PM,BTCUSD,9195.1,9248,9191,9226,94,867479.87,456.95,464.9,456.95,462.59,862.37,398161.11,9434.99,9455.03,9401.31,9429.65,712.87,6729079.55
2017-11-26 11-AM,BTCUSD,8874.9,8920,8863.8,8895,52.14,463410.95,455.05,461.25,454.99,459,715.84,328383.83,9007.77,9098,9007.76,9064.93,224.11,2030836.33
2017-11-26 11-PM,BTCUSD,9226,9227.9,9150,9174.3,126.3,1160406.76,462.59,465,459.97,464.19,1166.8,539742.17,9429.65,9429.65,9362.07,9401.11,644.64,6049595.95
2017-11-26 12-AM,BTCUSD,8690,8782,8690,8750,102.4,894713.35,460.5,460.99,452,452,2071.82,946309.88,8795.5,8948,8795.5,8903,1559.81,13827563.45
2017-11-26 12-PM,BTCUSD,8895,8920,8873.4,8896.2,54.98,489024.95,459,459.67,457.93,459.05,322.2,147879.89,9064.93,9079.96,9015,9052.05,365.39,3304711.31
2017-11-27 01-AM,BTCUSD,9349,9500,9348.7,9486.1,217.27,2045199.51,461,467,457,467,740.02,342539.97,9558.39,9725,9558.39,9686.99,2321.64,22404715.75
2017-11-27 01-PM,BTCUSD,9604.8,9639.1,9500,9575,142.77,1370182.5,470.07,473.96,469.01,472,782.52,368996.84,9711.26,9778,9680,9693,670.74,6517736.75
2017-11-27 02-AM,BTCUSD,9486.1,9539,9323,9481,199.51,1893437.04,467,468,458,464.09,919.54,426161.13,9686.99,9748.99,9550,9680.91,2142.19,20702799.4
2017-11-27 02-PM,BTCUSD,9575,9594.5,9503.1,9575,133.25,1274994.49,472,475,467.7,473.02,1625.88,767260.8,9693,9724.99,9687.19,9688.21,542.01,5257081.52
2017-11-27 03-AM,BTCUSD,9481,9500,9434.8,9467,97.8,927971.46,464.09,467,459,465,507.59,235492.98,9680.91,9680.91,9620.99,9675,853.91,8249428.21
2017-11-27 03-PM,BTCUSD,9575,9630,9500,9507,184.95,1768896.79,473.02,474.34,468,472.72,1073.7,504037.92,9688.21,9718.58,9660.07,9679.51,1073.26,10403385.05
2017-11-27 04-AM,BTCUSD,9467,9535,9400,9504.2,149.61,1420031.37,465,470,465,470,3033.68,1421295.29,9675,9746.53,9671,9739,1335.17,12972846.85
2017-11-27 04-PM,BTCUSD,9507,9565,9350.5,9500,118.63,1126394.26,472.72,473,459,467.9,2621.55,1225547.7,9679.51,9679.52,9552,9603.15,1335.16,12845229.44
2017-11-27 05-AM,BTCUSD,9504.2,9518.8,9458.8,9488.1,125.33,1188402.69,470,472,460.56,471.33,3441.24,1607523.43,9739,9739.01,9633.7,9710,868.05,8406374
2017-11-27 05-PM,BTCUSD,9500,9500,9335,9450,125.98,1186409.66,467.9,467.9,458,462.75,2042.38,943227.17,9603.15,9603.15,9438.02,9600,1685.05,16058863.63
2017-11-27 06-AM,BTCUSD,9488.1,9511,9470,9501,114.71,1089441.05,471.33,474.6,465,474.6,2200.92,1040882.8,9710,9731.98,9685.91,9705.05,470.31,4569456.99
2017-11-27 06-PM,BTCUSD,9450,9530,9411,9450.9,85.52,810989.84,462.75,467.8,462.75,467.4,840.96,391356.95,9600,9648.99,9589,9589.01,770.15,7404253.28
2017-11-27 07-AM,BTCUSD,9501,9582,9500,9535.5,126.25,1203689.64,474.6,475,470.13,474.8,1994.7,946949.47,9705.05,9749.4,9705,9749.4,481.09,4679636.54
2017-11-27 07-PM,BTCUSD,9450.9,9506.6,9425,9461.5,67.17,635754.72,467.4,467.4,463.64,466,299.77,139759.43,9589.01,9600,9550,9555.1,1060.72,10148089.15
2017-11-27 08-AM,BTCUSD,9535.5,9639.9,9533.3,9625,93.03,891337.95,474.8,475,472.96,474.8,1908.37,905845.49,9749.4,9773.29,9737.11,9773.29,767.64,7491059.53
2017-11-27 08-PM,BTCUSD,9461.5,9498.7,9426,9490.9,79.01,748434.14,466,468,463.71,466.21,595.21,277416.02,9555.1,9625,9555.1,9624.51,652.76,6262808.66
2017-11-27 09-AM,BTCUSD,9625,9640,9280.1,9389.5,191.04,1805800.25,474,475,457,461.05,2295.39,1070262.42,9773.29,9774,9525,9702.99,2014.87,19417800.4
2017-11-27 09-PM,BTCUSD,9490.9,9550,9475.5,9502.5,78.88,751263.58,466.21,468.99,463.66,467.4,497.63,232148.21,9624.51,9675,9624.5,9675,763.45,7377992.95
2017-11-27 10-AM,BTCUSD,9389.5,9479.7,9306.1,9450,98.52,926198.17,461.05,465.91,459,463.83,960.64,445575.13,9702.99,9775,9676.09,9759,504.45,4915825.76
2017-11-27 10-PM,BTCUSD,9502.5,9549.9,9450,9530,39.95,379602.39,467.4,469.97,465.25,469.52,542.75,253891.33,9675,9694.02,9630.01,9692.16,467.64,4523009.24
2017-11-27 11-AM,BTCUSD,9450,9559.6,9401.8,9551,120.8,1147986.96,463.83,470,460.11,469.99,1830.73,854513.01,9759,9770,9701.07,9770,515.39,5020830.09
2017-11-27 11-PM,BTCUSD,9530,9600,9511.5,9580,106.05,1016322.51,469.52,470,465,469.4,2500.07,1174612.22,9692.16,9768.72,9692.16,9768.71,966.9,9409972.57
2017-11-27 12-AM,BTCUSD,9174.3,9349,9155.6,9349,152,1409638.95,464.19,467.77,461,461,1129.86,525395.82,9401.11,9585,9401,9558.39,1631.9,15489377.09
2017-11-27 12-PM,BTCUSD,9551,9654.7,9390,9604.8,285.58,2732705.88,469.99,472,468.92,470.07,685.26,322370.75,9770,9795,9711.23,9711.26,764.34,7468243.69
2017-11-28 01-AM,BTCUSD,9570.9,9600,9475.4,9532.1,89.92,861401.95,468.22,469.71,463.61,466.48,465.98,217678.21,9748.99,9772.21,9730.01,9758,522.22,5095130.74
2017-11-28 01-PM,BTCUSD,9780,9785,9688.8,9727,175.73,1712631.69,456.79,461.9,455.56,461.9,1298.67,594978.44,9967,9967,9840,9886.76,889.44,8806616.58
2017-11-28 02-AM,BTCUSD,9532.1,9587.9,9520.1,9535.9,65.18,622129.12,466.48,469.9,464.07,465.96,1093.86,513052.08,9758,9764.8,9708.82,9708.82,624.31,6078783.84
2017-11-28 02-PM,BTCUSD,9727,9819,9695.2,9819,110.43,1080369.43,461.9,464,460,463.11,781.17,361162.76,9886.76,9949.95,9886.76,9949,522.86,5196384.99
2017-11-28 03-AM,BTCUSD,9535.9,9599.9,9535.9,9570.4,102.88,983022.32,465.96,469.77,465,467.66,371.7,173754.76,9708.82,9749.9,9708.82,9749.9,472.68,4602810.59
2017-11-28 03-PM,BTCUSD,9819,9845,9799.9,9819.6,86.62,851079.64,463.11,466.62,460.8,463.53,839.26,389557.89,9949,9949,9900,9935,727.95,7223809.52
2017-11-28 04-AM,BTCUSD,9570.4,9633.6,9535.9,9633.6,193.93,1858899.12,467.66,469,465,466.94,647.56,302685.53,9749.9,9799.99,9726.01,9799.98,1054.68,10300920.47
2017-11-28 04-PM,BTCUSD,9819.6,9834.7,9770,9818.9,82.29,807434.72,463.53,465,461.09,462,473.11,219012.38,9935,9940,9910,9938.94,718.78,7140113.15
2017-11-28 05-AM,BTCUSD,9633.6,9700,9626.7,9700,113.56,1097146.34,466.94,469,465.1,467.75,501.15,233895.58,9799.98,9899,9799.98,9892.86,1745.99,17199763.43
2017-11-28 05-PM,BTCUSD,9818.9,9849,9818.9,9847.5,69.05,679452.47,462,463.33,457.01,460.6,399.9,184341.75,9938.94,9966.83,9923,9966.83,1030.86,10251510.78
2017-11-28 06-AM,BTCUSD,9700,9750,9691,9747,109.26,1061188.11,467.75,468.42,463.11,465,711.84,331819.63,9892.86,9939.98,9857,9904.9,1311.33,12986067.64
2017-11-28 06-PM,BTCUSD,9847.5,9885,9845,9885,129.81,1280060.78,460.6,462.53,458.69,459,740.01,340642.4,9966.83,9989.95,9966.82,9989.18,989.27,9873861.17
2017-11-28 07-AM,BTCUSD,9747,9748.7,9688.8,9748.7,134.62,1306428.03,465,468.49,465,467,344.34,160961.63,9904.9,9937.6,9881,9925.01,551.85,5469046.95
2017-11-28 07-PM,BTCUSD,9885,9885,9800,9875,84.54,833311.03,459,459,457,458,651.86,298703.91,9989.18,9989.95,9901,9985,1015.89,10119189.55
2017-11-28 08-AM,BTCUSD,9748.7,9748.7,9688.8,9730,86.33,839350.45,467,468.95,465,466.05,428.09,199923.57,9925.01,9930,9851,9899.01,436.61,4314766.94
2017-11-28 08-PM,BTCUSD,9875,9885.2,9800,9800,90.47,891050.65,458,459,457,457.5,716.31,328552.91,9985,9985.01,9926,9926,924.92,9206012.3
2017-11-28 09-AM,BTCUSD,9730,9749.2,9689.2,9740.1,84.3,820404.83,466.05,468.49,463.02,464.61,741.06,345997.54,9899.01,9929.89,9881,9890.01,295.18,2922764.8
2017-11-28 09-PM,BTCUSD,9800,9860,9786,9850,68.54,672222.18,457.5,462.86,456.99,462.48,2203.23,1010240.71,9926,9974,9925,9968.79,1058.69,10529303.94
2017-11-28 10-AM,BTCUSD,9740.1,9749,9690.6,9744.9,52.65,512070.4,464.61,468.07,461.11,466.59,612.81,284848.5,9890.01,9924,9881,9923.79,196.31,1944337.26
2017-11-28 10-PM,BTCUSD,9850,9878,9830.7,9856.1,94.69,933406.8,462.48,463.99,457.67,460.27,550.61,253998.38,9968.79,9974.86,9940,9948.75,735.76,7335255.85
2017-11-28 11-AM,BTCUSD,9744.9,9750,9688.8,9750,187.19,1822467.02,466.59,466.62,460.8,460.81,849.18,394049.29,9923.79,9949,9923.78,9949,407.41,4050135.22
2017-11-28 11-PM,BTCUSD,9856.1,9860,9778,9800,81.43,799979.17,460.27,463,460,461.56,522.28,240975.62,9948.75,9968,9940.03,9949,640.51,6373254.54
2017-11-28 12-AM,BTCUSD,9580,9600,9411,9570.9,110.7,1056917.84,469.4,469.64,463.12,468.22,526.15,245850.83,9768.71,9780,9705.99,9748.99,1046.83,10219756.41
2017-11-28 12-PM,BTCUSD,9750,9785,9720,9780,71.8,701340.03,460.81,461.89,456.79,456.79,1675.72,771015.33,9949,9967,9905,9967,672.99,6695571.6
2017-11-29 01-AM,BTCUSD,9855.5,9900,9848,9900,198.68,1961756.61,465,466,460.09,462.71,740.67,343148.95,9961.51,10098.99,9961.51,10083.39,3373.55,33828890.23
2017-11-29 01-PM,BTCUSD,10960,11129.8,10798,11019,430.96,4713222.04,489,498,489,495.62,6646.6,3288168.96,10931.19,11298.99,10930,11260.66,1776.09,19556235
2017-11-29 02-AM,BTCUSD,9900,9966,9892.1,9960,279.81,2777232.49,462.71,469.92,460.1,468.46,1710.47,798008.26,10083.39,10190,10061,10189.99,1610.29,16264465.87
2017-11-29 02-PM,BTCUSD,11151.2,11200.7,11130,11130,43.11,481055.98,495.62,498,494.28,498,2807.73,1395845.52,11260.66,11485,11175,11227.44,2909.96,32900929.81
2017-11-29 03-AM,BTCUSD,9960,10032.2,9953.2,10001.1,225.14,2250683.93,468.46,469.88,465.5,465.58,1332.78,624650.15,10189.99,10399.99,10100,10325,2994.3,30793970.84
2017-11-29 03-PM,BTCUSD,11130,11250,10100,10600,663.45,7071806.55,498,498.9,465.1,475,7635.26,3685226.36,11227.44,11375,10450,10899,3833.99,41786963.04
2017-11-29 04-AM,BTCUSD,10001.1,10448.6,10000.6,10411.4,437.08,4459210.42,465.58,470,463,469.84,2480.41,1160201.94,10325,10499.99,10275,10497,2169.2,22538568.16
2017-11-29 04-PM,BTCUSD,10660,11000,10655.6,10758,297.45,3236958.98,475,484.2,474.91,483.4,1923.57,925578.77,10899,11194,10783.01,10805.27,2073.83,22904074.35
2017-11-29 05-AM,BTCUSD,10411.4,10755.6,10151.3,10151.3,739.32,7734813.83,469.84,470,460.11,460.11,2285.84,1064388.25,10497,10928.47,10040,10103.01,6599.76,69900252.85
2017-11-29 05-PM,BTCUSD,10758,10897.6,10250,10401,314.18,3332980.47,483.4,483.5,462.11,471.95,3960.99,1878697.55,10805.27,10976.61,10510,10689.99,2616.73,28124768.06
2017-11-29 06-AM,BTCUSD,10151.3,10480,9950.1,10283.7,601.01,6165921.98,460.11,466.87,455.16,457.99,3077.7,1415295.64,10103.01,10599.98,10032,10425,3614.82,37583129.5
2017-11-29 06-PM,BTCUSD,10401,10840,10120.4,10201,321.04,3344973.8,471.95,480,471.04,471.04,984.25,468917.53,10689.99,10831,10279.45,10381.31,2985.82,31490546.69
2017-11-29 07-AM,BTCUSD,10283.7,10540,10205.4,10500,236.28,2458104.17,457.99,467.15,456.5,465.7,1719.67,795118.79,10425,10627.65,10351.07,10596.98,1676.5,17639355.73
2017-11-29 07-PM,BTCUSD,9200,9450.7,9110,9450,148.19,1387606.65,418.51,440.95,415,433.96,2089.48,893555.4,10381.31,10486.9,8650,9696.24,5856.86,57071780.18
2017-11-29 08-AM,BTCUSD,10500,10654.7,10479.8,10576,225.95,2383742.43,465.7,467.15,465.13,467.1,939.71,438429.15,10596.98,10740,10596.98,10727,1581.03,16883920.6
2017-11-29 08-PM,BTCUSD,9813.6,10099.5,9366.3,9366.3,104.01,1005531.79,433.96,449.98,411,421.77,7286.74,3175842.79,9696.24,10200,9525,9651.99,4536.15,44838172.13
2017-11-29 09-AM,BTCUSD,10576,10744.7,10560,10720.2,268.36,2858582.44,467.1,469,466.06,468.76,490.86,229580,10727,10850,10710,10850,1074.05,11567990.93
2017-11-29 09-PM,BTCUSD,9366.3,10067.8,9333,9973.3,528.95,5113179.82,421.77,439.86,413.55,435.01,5321.22,2261628.2,9651.99,10299.99,9551.01,10274.98,3020.45,29881061.84
2017-11-29 10-AM,BTCUSD,10720.2,10732,10550.8,10732,155.38,1662380.89,468.76,470,468.5,469.98,715.33,335804.79,10850,10941.7,10723.22,10941.69,929.54,10099933.65
2017-11-29 10-PM,BTCUSD,10067.8,10250,9804.5,9934.7,451.05,4559715.81,435.01,445.94,427.4,430,3457.27,1516917.77,10274.98,10415,9850,10037.46,2933.37,29867444.38
2017-11-29 11-AM,BTCUSD,10732,10800,10700,10745.3,233.62,2511551.95,469.98,470,468.5,470,866.03,406908.46,10941.69,10948,10805.01,10911.81,993.46,10834663.26
2017-11-29 11-PM,BTCUSD,9934.7,10036,9570,9795.8,351.43,3430160.16,430,442.86,419.06,424,2681.33,1146681.9,10037.46,10144.2,9720.27,9935.98,1795.04,17715344.8
2017-11-29 12-AM,BTCUSD,9800,9860,9792.1,9855.5,72.19,710508.54,461.56,465,460.49,465,770.4,357035.77,9949,9962,9945.96,9961.51,349.71,3482211.19
2017-11-29 12-PM,BTCUSD,10745.3,10960,10742.9,10960,521.3,5679374.61,470,489,469.97,489,9747.89,4681434.62,10911.81,10984,10900,10931.19,1016.94,11134367.1
2017-11-30 01-AM,BTCUSD,9915,10489,9910.4,10489,403.36,4123556.82,433.56,450.39,432.01,450,2654.45,1177055.46,10061.81,10494,10030,10492.95,1928.51,19895018.38
